DEL	INS	MNV	SNV	barcode	med_tdepth	med_ndepth	med_VAF	purity_medVAF	cancer	sample15	cna_barcode	cna_nb_seg	cna_cancer	purity_cn_loss	nb_arm_loss	nb_arm_gain	nb_arm_CNA	min_arm_log2R	max_arm_log2R	purity_cna_vaf	purity_ascat	ploidy_ascat	purity_infinium	purity_absolute_infinium	purity_absolute_SKCM	ploidy_absolute_SKCM	doublings_absolute_SKCM	purity_methyl_SKCM	cg05630725_SOX5_beta	cg14112754_GP5_beta
8	1	0	69	TCGA-MB-A5Y8-01A-11D-A29N-09	27.5	35	0.36038961038961	0.720779220779221	SARC	TCGA-MB-A5Y8-01	TCGA-MB-A5Y8-01A-11D-A29M-01	276	SARC	0.730641131777398	15	3	18	-0.6559	-0.6559	0.72571017627831	0.68	1.71545116358106	0.74	NA	NA	NA	NA	NA	NA	NA
15	3	0	131	TCGA-MA-AA43-01A-11D-A42O-09	47	72	0.218181818181818	0.436363636363636	CESC	TCGA-MA-AA43-01	TCGA-MA-AA43-01A-11D-A42N-01	308	CESC	0.452649529650053	8	12	20	-0.3702	-0.3702	0.444506583006845	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA
279	86	2	920	TCGA-MA-AA42-01A-12D-A387-09	39	49	0.25	0.5	CESC	TCGA-MA-AA42-01	TCGA-MA-AA42-01A-12D-A386-01	274	CESC	0.652392838884785	9	4	13	-0.5696	-0.5696	0.576196419442393	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA
10	4	1	1111	TCGA-MA-AA41-01A-11D-A387-09	27.5	59	0.313725490196078	0.627450980392157	CESC	TCGA-MA-AA41-01	TCGA-MA-AA41-01A-11D-A386-01	666	CESC	0.763810428180407	3	11	14	-0.6941	-0.6941	0.695630704286282	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA
17	5	0	527	TCGA-MA-AA3Z-01A-11D-A387-09	54	45	0.324675324675325	0.649350649350649	CESC	TCGA-MA-AA3Z-01	TCGA-MA-AA3Z-01A-11D-A386-01	261	CESC	0.782349583166732	2	1	3	-0.7159	-0.7159	0.715850116258691	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA
8	3	0	454	TCGA-MA-AA3Y-01A-11D-A387-09	55	53	0.235897435897436	0.471794871794872	CESC	TCGA-MA-AA3Y-01	TCGA-MA-AA3Y-01A-11D-A386-01	348	CESC	0.569420175916932	2	3	5	-0.4834	-0.4834	0.520607523855902	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA
12	9	0	138	TCGA-MA-AA3X-01A-22D-A42O-09	35	46	0.3125	0.625	CESC	TCGA-MA-AA3X-01	TCGA-MA-AA3X-01A-22D-A42N-01	347	CESC	0.488899095902667	12	10	22	-0.4044	-0.4044	0.556949547951334	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA
16	2	0	120	TCGA-MA-AA3W-01A-11D-A387-09	52	44.5	0.248456790123457	0.496913580246914	CESC	TCGA-MA-AA3W-01	TCGA-MA-AA3W-01A-11D-A386-01	166	CESC	0.495587707238808	6	6	12	-0.4108	-0.4108	0.496250643742861	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA
8	12	0	210	TCGA-M9-A5M8-01A-11D-A28B-09	49.5	39	0.323262153566561	0.646524307133121	ESCA	TCGA-M9-A5M8-01	TCGA-M9-A5M8-01A-11D-A28A-01	300	ESCA	0.684419070779897	12	1	13	-0.6043	-0.6043	0.665471688956509	0.6	1.76565060526651	0.66	NA	NA	NA	NA	NA	NA	NA
4	5	0	37	TCGA-M8-A5N4-01A-11D-A26I-08	369.5	39.5	0.165263777166842	0.330527554333684	PAAD	TCGA-M8-A5N4-01	TCGA-M8-A5N4-01A-11D-A26H-01	166	PAAD	0.304277613326507	7	0	7	-0.2381	-0.2381	0.317402583830095	0.37	1.79863470046541	0.42	NA	NA	NA	NA	NA	NA	NA
3	1	0	35	TCGA-M7-A725-01A-12D-A32B-08	36	65	0.416666666666667	0.833333333333333	PRAD	TCGA-M7-A725-01	TCGA-M7-A725-01A-12D-A32A-01	166	PRAD	0.786057574083642	7	2	9	-0.7203	-0.7203	0.809695453708488	0.68	1.88307380647354	0.78	NA	NA	NA	NA	NA	NA	NA
2	3	0	52	TCGA-M7-A724-01A-12D-A32B-08	42	41	0.46969696969697	0.939393939393939	PRAD	TCGA-M7-A724-01	TCGA-M7-A724-01A-12D-A32A-01	867	PRAD	0.969246042751849	2	1	3	-0.9563	-0.9563	0.954319991072894	0.86	1.95767660293307	0.89	NA	NA	NA	NA	NA	NA	NA
1	0	0	0	TCGA-M7-A723-01A-12D-A32B-08	11	33	0.181818181818182	0.363636363636364	PRAD	TCGA-M7-A723-01	TCGA-M7-A723-01A-12D-A32A-01	98	PRAD	0.0616890917043038	0	0	0	-0.0452	-0.0452	0.363636363636364	0.47	1.95494500429537	0.6	NA	NA	NA	NA	NA	NA	NA
2	2	0	44	TCGA-M7-A722-01A-12D-A364-08	44	42	0.383714596949891	0.767429193899782	PRAD	TCGA-M7-A722-01	TCGA-M7-A722-01A-12D-A363-01	442	PRAD	0.845394502239583	2	0	2	-0.7926	-0.7926	0.806411848069683	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA
2	2	0	19	TCGA-M7-A721-01A-12D-A32B-08	77	102	0.14	0.28	PRAD	TCGA-M7-A721-01	TCGA-M7-A721-01A-12D-A32A-01	287	PRAD	0.284653535955061	2	0	2	-0.2215	-0.2215	0.28232676797753	0.29	1.83126006162895	0.58	NA	NA	NA	NA	NA	NA	NA
0	1	0	0	TCGA-M7-A720-01A-12D-A32B-08	79	41	0.0632911392405063	0.126582278481013	PRAD	TCGA-M7-A720-01	TCGA-M7-A720-01A-12D-A32A-01	71	PRAD	0.0722740089332894	0	0	0	-0.0531	-0.0531	0.126582278481013	0.32	1.9543852459244	0.31	NA	NA	NA	NA	NA	NA	NA
3	3	0	43	TCGA-M7-A71Z-01A-12D-A32B-08	44	55	0.387453874538745	0.774907749077491	PRAD	TCGA-M7-A71Z-01	TCGA-M7-A71Z-01A-12D-A32A-01	165	PRAD	0.916649558877021	2	0	2	-0.8845	-0.8845	0.845778653977256	0.78	1.90024250642917	0.84	NA	NA	NA	NA	NA	NA	NA
3	2	0	6	TCGA-M7-A71Y-01A-22D-A32B-08	92	72	0.134969325153374	0.269938650306748	PRAD	TCGA-M7-A71Y-01	TCGA-M7-A71Y-01A-22D-A32A-01	89	PRAD	0.190488846813034	5	0	5	-0.1444	-0.1444	0.269938650306748	0.31	1.90025749995696	0.37	NA	NA	NA	NA	NA	NA	NA
5	1	0	146	TCGA-LT-A8JT-01A-11D-A364-08	38	39	0.417424242424242	0.834848484848485	BLCA	TCGA-LT-A8JT-01	TCGA-LT-A8JT-01A-11D-A363-01	101	BLCA	0.844593913263209	4	1	5	-0.7916	-0.7916	0.839721199055847	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA
5	7	0	753	TCGA-LT-A5Z6-01A-11D-A289-08	61	64	0.35	0.7	BLCA	TCGA-LT-A5Z6-01	TCGA-LT-A5Z6-01A-11D-A288-01	340	BLCA	0.918899982165736	13	4	17	-0.8875	-0.8875	0.809449991082868	0.77	1.71902462103858	0.77	NA	NA	NA	NA	NA	NA	NA
8	5	0	225	TCGA-LQ-A4E4-01A-11D-A25Q-09	42	48	0.378179762577728	0.756359525155455	BRCA	TCGA-LQ-A4E4-01	TCGA-LQ-A4E4-01A-11D-A25N-01	331	BRCA	0.835589301488326	7	2	9	-0.7804	-0.7804	0.79597441332189	0.77	1.84771740198814	0.74	NA	NA	NA	NA	NA	NA	NA
17	9	0	370	TCGA-LP-A7HU-01A-11D-A33O-09	55	52	0.241379310344828	0.482758620689655	CESC	TCGA-LP-A7HU-01	TCGA-LP-A7HU-01A-11D-A33N-01	290	CESC	0.47024565171478	14	7	21	-0.3867	-0.3867	0.476502136202217	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA
1	5	0	117	TCGA-LP-A5U3-01A-11D-A28B-09	31	35	0.388888888888889	0.777777777777778	CESC	TCGA-LP-A5U3-01	TCGA-LP-A5U3-01A-11D-A28A-01	420	CESC	0.953770031989784	3	4	7	-0.9348	-0.9348	0.865773904883781	0.79	2.0549473921535	0.77	NA	NA	NA	NA	NA	NA	NA
4	1	1	520	TCGA-LP-A5U2-01A-11D-A28B-09	41	32	0.421052631578947	0.842105263157895	CESC	TCGA-LP-A5U2-01	TCGA-LP-A5U2-01A-11D-A28A-01	313	CESC	0.536827363411748	2	11	13	-0.4509	-0.4509	0.689466313284822	0.7	4.45743365225122	0.82	NA	NA	NA	NA	NA	NA	NA
8	1	0	80	TCGA-LP-A4AX-01A-12D-A243-09	40	43	0.25	0.5	CESC	TCGA-LP-A4AX-01	TCGA-LP-A4AX-01A-12D-A242-01	144	CESC	0.438859914734545	14	4	18	-0.3574	-0.3574	0.469429957367272	0.46	2.00091849240633	0.5	NA	NA	NA	NA	NA	NA	NA
21	5	2	274	TCGA-LP-A4AW-01A-11D-A243-09	54.5	41.5	0.193996415770609	0.387992831541219	CESC	TCGA-LP-A4AW-01	TCGA-LP-A4AW-01A-11D-A242-01	211	CESC	0.389063083410666	5	5	10	-0.3121	-0.3121	0.388527957475942	0.39	1.9950793463044	0.43	NA	NA	NA	NA	NA	NA	NA
4	7	1	953	TCGA-LP-A4AV-01A-11D-A243-09	31	40	0.333333333333333	0.666666666666667	CESC	TCGA-LP-A4AV-01	TCGA-LP-A4AV-01A-11D-A242-01	137	CESC	0.635379305572256	5	6	11	-0.5515	-0.5515	0.651022986119461	0.48	4.34736949661174	0.62	NA	NA	NA	NA	NA	NA	NA
3	0	0	72	TCGA-LP-A4AU-01A-32D-A243-09	56	43	0.166666666666667	0.333333333333333	CESC	TCGA-LP-A4AU-01	TCGA-LP-A4AU-01A-32D-A242-01	187	CESC	0.252127439542018	6	3	9	-0.1944	-0.1944	0.292730386437676	0.23	3.73808528207546	0.45	NA	NA	NA	NA	NA	NA	NA
6	6	1	140	TCGA-LN-A9FR-01A-11D-A387-09	27	50	0.333333333333333	0.666666666666667	ESCA	TCGA-LN-A9FR-01	TCGA-LN-A9FR-01A-11D-A386-01	226	ESCA	0.699469710685339	15	14	29	-0.6209	-0.6209	0.683068188676003	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA
12	7	0	222	TCGA-LN-A9FQ-01A-31D-A387-09	44	48	0.349206349206349	0.698412698412698	ESCA	TCGA-LN-A9FQ-01	TCGA-LN-A9FQ-01A-31D-A386-01	346	ESCA	0.744205847199492	13	14	27	-0.6714	-0.6714	0.721309272806095	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
11	7	2	346	TCGA-LN-A9FP-01A-31D-A387-09	74.5	58	0.141101055806938	0.282202111613876	ESCA	TCGA-LN-A9FP-01	TCGA-LN-A9FP-01A-31D-A386-01	194	ESCA	0.0977590483521495	0	1	1	-0.0723	-0.0723	0.282202111613876	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
16	9	0	236	TCGA-LN-A9FO-01A-11D-A387-09	51	35	0.365853658536585	0.731707317073171	ESCA	TCGA-LN-A9FO-01	TCGA-LN-A9FO-01A-11D-A386-01	511	ESCA	0.484073295991396	8	17	25	-0.3998	-0.3998	0.607890306532283	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
9	13	1	267	TCGA-LN-A8I1-01A-11D-A36J-09	48.5	41.5	0.395481628599801	0.790963257199603	ESCA	TCGA-LN-A8I1-01	TCGA-LN-A8I1-01A-11D-A36I-01	820	ESCA	0.656682810491817	19	7	26	-0.5742	-0.5742	0.72382303384571	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA
13	3	0	135	TCGA-LN-A8I0-01A-11D-A36J-09	33	49	0.333333333333333	0.666666666666667	ESCA	TCGA-LN-A8I0-01	TCGA-LN-A8I0-01A-11D-A36I-01	306	ESCA	0.643677741163464	9	5	14	-0.5603	-0.5603	0.655172203915065	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA
13	11	1	199	TCGA-LN-A8HZ-01A-11D-A36J-09	40	65	0.333333333333333	0.666666666666667	ESCA	TCGA-LN-A8HZ-01	TCGA-LN-A8HZ-01A-11D-A36I-01	424	ESCA	0.584805839673344	15	9	24	-0.499	-0.499	0.625736253170005	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
11	8	1	190	TCGA-LN-A7HZ-01A-31D-A351-09	46.5	39.5	0.398529411764706	0.797058823529412	ESCA	TCGA-LN-A7HZ-01	TCGA-LN-A7HZ-01A-31D-A350-01	418	ESCA	0.491619923313421	10	11	21	-0.407	-0.407	0.644339373421416	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
19	12	2	424	TCGA-LN-A7HY-01A-12D-A351-09	53	48	0.364705882352941	0.729411764705882	ESCA	TCGA-LN-A7HY-01	TCGA-LN-A7HY-01A-12D-A350-01	709	ESCA	0.558271008471198	13	10	23	-0.4722	-0.4722	0.64384138658854	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA
18	19	0	290	TCGA-LN-A7HX-01A-11D-A33E-09	35	60	0.285714285714286	0.571428571428571	ESCA	TCGA-LN-A7HX-01	TCGA-LN-A7HX-01A-11D-A33D-01	616	ESCA	0.751669451098388	13	7	20	-0.68	-0.68	0.66154901126348	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA
9	9	0	289	TCGA-LN-A7HW-01A-22D-A351-09	58	60	0.41025641025641	0.82051282051282	ESCA	TCGA-LN-A7HW-01	TCGA-LN-A7HW-01A-22D-A350-01	431	ESCA	0.583235468488134	16	11	27	-0.4974	-0.4974	0.701874144500477	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA
21	10	2	207	TCGA-LN-A7HV-01A-21D-A351-09	39	53	0.323736536868268	0.647473073736537	ESCA	TCGA-LN-A7HV-01	TCGA-LN-A7HV-01A-21D-A350-01	449	ESCA	0.640854413859851	12	2	14	-0.5573	-0.5573	0.644163743798194	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA
15	8	4	328	TCGA-LN-A5U7-01A-11D-A31U-09	37	37	0.368421052631579	0.736842105263158	ESCA	TCGA-LN-A5U7-01	TCGA-LN-A5U7-01A-11D-A31T-01	821	ESCA	0.54713565880106	10	13	23	-0.4611	-0.4611	0.641988882032109	0.7	3.09989299063682	0.82	NA	NA	NA	NA	NA	NA	NA
18	14	6	263	TCGA-LN-A5U6-01A-11D-A28B-09	45	41	0.333333333333333	0.666666666666667	ESCA	TCGA-LN-A5U6-01	TCGA-LN-A5U6-01A-11D-A28A-01	815	ESCA	0.958328776641361	18	12	30	-0.9411	-0.9411	0.812497721654014	0.67	2.6572929352163	0.67	NA	NA	NA	NA	NA	NA	NA
14	12	1	168	TCGA-LN-A5U5-01A-21D-A28B-09	41	39	0.369565217391304	0.739130434782609	ESCA	TCGA-LN-A5U5-01	TCGA-LN-A5U5-01A-21D-A28A-01	368	ESCA	0.73862259116875	5	11	16	-0.665	-0.665	0.738876512975679	0.64	2.11154907020692	0.67	NA	NA	NA	NA	NA	NA	NA
13	11	0	382	TCGA-LN-A4MR-01A-11D-A28B-09	36	44	0.357142857142857	0.714285714285714	ESCA	TCGA-LN-A4MR-01	TCGA-LN-A4MR-01A-11D-A28A-01	316	ESCA	0.406167522894084	14	10	24	-0.3275	-0.3275	0.560226618589899	0.36	4.47331957260671	0.59	NA	NA	NA	NA	NA	NA	NA
12	11	2	171	TCGA-LN-A4MQ-01A-11D-A28B-09	53	39	0.296693341386079	0.593386682772158	ESCA	TCGA-LN-A4MQ-01	TCGA-LN-A4MQ-01A-11D-A28A-01	401	ESCA	0.612872885875962	14	8	22	-0.5279	-0.5279	0.60312978432406	0.45	3.49884244412273	0.59	NA	NA	NA	NA	NA	NA	NA
17	10	3	675	TCGA-LN-A4A9-01A-11D-A28B-09	43	39	0.37037037037037	0.740740740740741	ESCA	TCGA-LN-A4A9-01	TCGA-LN-A4A9-01A-11D-A28A-01	563	ESCA	0.702261233060817	1	10	11	-0.624	-0.624	0.721500986900779	0.62	2.32950831779837	0.71	NA	NA	NA	NA	NA	NA	NA
8	9	2	254	TCGA-LN-A4A8-01A-32D-A27G-09	37	35	0.352941176470588	0.705882352941177	ESCA	TCGA-LN-A4A8-01	TCGA-LN-A4A8-01A-32D-A25X-01	394	ESCA	0.719506437507683	7	5	12	-0.6433	-0.6433	0.71269439522443	0.68	2.01694268640703	0.7	NA	NA	NA	NA	NA	NA	NA
8	9	4	208	TCGA-LN-A4A6-01A-11D-A27G-09	42	34	0.321428571428571	0.642857142857143	ESCA	TCGA-LN-A4A6-01	TCGA-LN-A4A6-01A-11D-A25X-01	724	ESCA	0.412012011515666	12	14	26	-0.3328	-0.3328	0.527434577186404	0.43	3.01594700509836	0.57	NA	NA	NA	NA	NA	NA	NA
6	7	2	118	TCGA-LN-A4A5-01A-21D-A27G-09	48	42	0.1875	0.375	ESCA	TCGA-LN-A4A5-01	TCGA-LN-A4A5-01A-21D-A25X-01	323	ESCA	0.344232622027053	12	2	14	-0.2725	-0.2725	0.359616311013527	0.32	1.77656367223704	0.4	NA	NA	NA	NA	NA	NA	NA
13	7	4	275	TCGA-LN-A4A4-01A-11D-A27G-09	38	39	0.340909090909091	0.681818181818182	ESCA	TCGA-LN-A4A4-01	TCGA-LN-A4A4-01A-11D-A25X-01	272	ESCA	0.639063267598248	1	15	16	-0.5554	-0.5554	0.660440724708215	0.59	2.51654646855218	0.67	NA	NA	NA	NA	NA	NA	NA
7	7	1	117	TCGA-LN-A4A3-01A-11D-A27G-09	43	44.5	0.249031007751938	0.498062015503876	ESCA	TCGA-LN-A4A3-01	TCGA-LN-A4A3-01A-11D-A25X-01	268	ESCA	0.448676032545425	7	10	17	-0.3665	-0.3665	0.47336902402465	1	3.15246474160876	0.5	NA	NA	NA	NA	NA	NA	NA
17	14	3	328	TCGA-LN-A4A2-01A-31D-A27G-09	49	49.5	0.226843910806175	0.45368782161235	ESCA	TCGA-LN-A4A2-01	TCGA-LN-A4A2-01A-31D-A25X-01	588	ESCA	0.419807849495812	12	13	25	-0.3399	-0.3399	0.436747835554081	0.53	3.11939734903322	0.63	NA	NA	NA	NA	NA	NA	NA
8	11	2	295	TCGA-LN-A4A1-01A-21D-A27G-09	35	37.5	0.4	0.8	ESCA	TCGA-LN-A4A1-01	TCGA-LN-A4A1-01A-21D-A25X-01	503	ESCA	0.431701694607967	16	15	31	-0.3508	-0.3508	0.615850847303984	0.48	3.06631748406382	0.6	NA	NA	NA	NA	NA	NA	NA
12	7	5	769	TCGA-LN-A49Y-01A-11D-A27G-09	36	32	0.488888888888889	0.977777777777778	ESCA	TCGA-LN-A49Y-01	TCGA-LN-A49Y-01A-11D-A25X-01	577	ESCA	0.936219866088159	11	4	15	-0.9108	-0.9108	0.956998821932968	0.84	1.96256838020477	0.88	NA	NA	NA	NA	NA	NA	NA
7	5	0	126	TCGA-LN-A49X-01A-31D-A27G-09	47	54.5	0.174335162515829	0.348670325031659	ESCA	TCGA-LN-A49X-01	TCGA-LN-A49X-01A-31D-A25X-01	388	ESCA	0.300983339041122	6	7	13	-0.2353	-0.2353	0.32482683203639	0.28	2.49902514303548	0.45	NA	NA	NA	NA	NA	NA	NA
6	12	0	176	TCGA-LN-A49W-01A-11D-A27G-09	34	46.5	0.254391371340524	0.508782742681048	ESCA	TCGA-LN-A49W-01	TCGA-LN-A49W-01A-11D-A25X-01	594	ESCA	0.263960227695099	17	6	23	-0.2042	-0.2042	0.386371485188073	0.34	2.97265069467236	0.53	NA	NA	NA	NA	NA	NA	NA
15	5	0	195	TCGA-LN-A49V-01A-11D-A247-09	34	35	0.347826086956522	0.695652173913043	ESCA	TCGA-LN-A49V-01	TCGA-LN-A49V-01A-11D-A246-01	488	ESCA	0.996319563709572	19	13	32	-0.9947	-0.9947	0.845985868811308	0.65	4.9075460204123	0.87	NA	NA	NA	NA	NA	NA	NA
22	12	5	472	TCGA-LN-A49U-01A-31D-A27G-09	48	35	0.377049180327869	0.754098360655738	ESCA	TCGA-LN-A49U-01	TCGA-LN-A49U-01A-31D-A25X-01	527	ESCA	0.758830629225293	6	11	17	-0.6883	-0.6883	0.756464494940515	0.7	2.03765874397552	0.75	NA	NA	NA	NA	NA	NA	NA
16	6	0	204	TCGA-LN-A49S-01A-11D-A247-09	39.5	44.5	0.219544491525424	0.439088983050847	ESCA	TCGA-LN-A49S-01	TCGA-LN-A49S-01A-11D-A246-01	457	ESCA	0.422543742675051	6	13	19	-0.3424	-0.3424	0.430816362862949	0.39	2.41295674034042	0.62	NA	NA	NA	NA	NA	NA	NA
15	16	3	288	TCGA-LN-A49R-01A-11D-A247-09	30	30	0.478095238095238	0.956190476190476	ESCA	TCGA-LN-A49R-01	TCGA-LN-A49R-01A-11D-A246-01	701	ESCA	0.523276216300778	15	13	28	-0.4376	-0.4376	0.739733346245627	0.66	3.28138908926536	0.8	NA	NA	NA	NA	NA	NA	NA
18	10	3	216	TCGA-LN-A49P-01A-11D-A247-09	63	44	0.234375	0.46875	ESCA	TCGA-LN-A49P-01	TCGA-LN-A49P-01A-11D-A246-01	276	ESCA	0.368159558512922	4	9	13	-0.2935	-0.2935	0.418454779256461	0.37	2.50571170111568	0.57	NA	NA	NA	NA	NA	NA	NA
9	10	2	210	TCGA-LN-A49O-01A-11D-A247-09	31	46	0.392857142857143	0.785714285714286	ESCA	TCGA-LN-A49O-01	TCGA-LN-A49O-01A-11D-A246-01	379	ESCA	0.423855288371579	13	12	25	-0.3436	-0.3436	0.604784787042933	0.55	3.15014796390669	0.68	NA	NA	NA	NA	NA	NA	NA
10	8	1	142	TCGA-LN-A49N-01A-11D-A247-09	32	34	0.28	0.56	ESCA	TCGA-LN-A49N-01	TCGA-LN-A49N-01A-11D-A246-01	146	ESCA	0.461312774122169	11	5	16	-0.3783	-0.3783	0.510656387061085	0.48	1.87775610194932	0.57	NA	NA	NA	NA	NA	NA	NA
13	10	1	628	TCGA-LN-A49M-01A-21D-A27G-09	39	36	0.354410505281188	0.708821010562375	ESCA	TCGA-LN-A49M-01	TCGA-LN-A49M-01A-21D-A25X-01	707	ESCA	0.714793662530627	14	0	14	-0.638	-0.638	0.711807336546501	0.69	1.73161252059528	0.66	NA	NA	NA	NA	NA	NA	NA
18	9	6	404	TCGA-LN-A49L-01A-11D-A247-09	39	30	0.328571428571429	0.657142857142857	ESCA	TCGA-LN-A49L-01	TCGA-LN-A49L-01A-11D-A246-01	778	ESCA	0.607671147368507	5	18	23	-0.5225	-0.5225	0.632407002255682	0.54	2.84376910633577	0.69	NA	NA	NA	NA	NA	NA	NA
11	9	1	169	TCGA-LN-A49K-01A-11D-A247-09	41.5	33	0.314550264550265	0.629100529100529	ESCA	TCGA-LN-A49K-01	TCGA-LN-A49K-01A-11D-A246-01	367	ESCA	0.456826793263998	13	14	27	-0.3741	-0.3741	0.542963661182264	0.46	3.15014851922253	0.63	NA	NA	NA	NA	NA	NA	NA
9	11	1	82	TCGA-LL-A9Q3-01A-11D-A41F-09	36	72	0.32	0.64	BRCA	TCGA-LL-A9Q3-01	TCGA-LL-A9Q3-01A-11D-A41E-01	191	BRCA	0.779730336157477	6	9	15	-0.7128	-0.7128	0.709865168078738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	11	3	318	TCGA-LL-A8F5-01A-11D-A36J-09	46	53	0.326785714285714	0.653571428571429	BRCA	TCGA-LL-A8F5-01	TCGA-LL-A8F5-01A-11D-A36I-01	702	BRCA	0.759174706743796	16	15	31	-0.6887	-0.6887	0.706373067657613	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA
11	8	0	110	TCGA-LL-A7T0-01A-31D-A351-09	58	37	0.269230769230769	0.538461538461538	BRCA	TCGA-LL-A7T0-01	TCGA-LL-A7T0-01A-31D-A350-01	321	BRCA	0.936072384625648	9	19	28	-0.9106	-0.9106	0.737266961543593	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
7	3	1	74	TCGA-LL-A7SZ-01A-32D-A351-09	38	52	0.192982456140351	0.385964912280702	BRCA	TCGA-LL-A7SZ-01	TCGA-LL-A7SZ-01A-32D-A350-01	524	BRCA	0.256483520925876	9	7	16	-0.198	-0.198	0.321224216603289	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA
16	11	0	101	TCGA-LL-A740-01A-21D-A32I-09	41.5	48	0.236458940011648	0.472917880023296	BRCA	TCGA-LL-A740-01	TCGA-LL-A740-01A-21D-A32H-01	240	BRCA	0.591753388687795	2	6	8	-0.5061	-0.5061	0.532335634355546	0.56	2.1384630079127	0.58	NA	NA	NA	NA	NA	NA	NA
13	5	0	33	TCGA-LL-A73Z-01A-11D-A32I-09	37	41	0.166666666666667	0.333333333333333	BRCA	TCGA-LL-A73Z-01	TCGA-LL-A73Z-01A-11D-A32H-01	317	BRCA	0.16051743781875	4	5	9	-0.1207	-0.1207	0.333333333333333	0.25	2.2781105045211	0.46	NA	NA	NA	NA	NA	NA	NA
17	34	0	348	TCGA-LL-A73Y-01A-11D-A33E-09	61	35	0.405940594059406	0.811881188118812	BRCA	TCGA-LL-A73Y-01	TCGA-LL-A73Y-01A-11D-A33D-01	277	BRCA	0.116651480318558	0	14	14	-0.0867	-0.0867	0.811881188118812	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA
8	3	1	87	TCGA-LL-A6FR-01A-12D-A31U-09	46	34	0.25	0.5	BRCA	TCGA-LL-A6FR-01	TCGA-LL-A6FR-01A-12D-A31T-01	496	BRCA	0.718618559325536	14	10	24	-0.6423	-0.6423	0.609309279662768	0.5	3.33776475377017	0.65	NA	NA	NA	NA	NA	NA	NA
11	5	0	87	TCGA-LL-A6FQ-01A-11D-A31U-09	43	42	0.290322580645161	0.580645161290323	BRCA	TCGA-LL-A6FQ-01	TCGA-LL-A6FQ-01A-11D-A31T-01	322	BRCA	0.567236986523683	5	17	22	-0.4812	-0.4812	0.573941073907003	0.7	3.3236974928045	0.84	NA	NA	NA	NA	NA	NA	NA
13	3	1	132	TCGA-LL-A6FP-01A-11D-A31U-09	37	41	0.46875	0.9375	BRCA	TCGA-LL-A6FP-01	TCGA-LL-A6FP-01A-11D-A31T-01	155	BRCA	0.575061158508421	11	8	19	-0.4891	-0.4891	0.75628057925421	0.86	2.97741197272067	0.91	NA	NA	NA	NA	NA	NA	NA
18	6	1	148	TCGA-LL-A5YP-01A-21D-A28B-09	31	42	0.352941176470588	0.705882352941177	BRCA	TCGA-LL-A5YP-01	TCGA-LL-A5YP-01A-21D-A28A-01	523	BRCA	0.515167699274517	14	14	28	-0.4297	-0.4297	0.610525026107847	0.39	3.37383140722033	0.57	NA	NA	NA	NA	NA	NA	NA
14	1	0	52	TCGA-LL-A5YO-01A-21D-A28B-09	40	50	0.174603174603175	0.349206349206349	BRCA	TCGA-LL-A5YO-01	TCGA-LL-A5YO-01A-21D-A28A-01	222	BRCA	0.239848024245306	3	4	7	-0.1843	-0.1843	0.294527186725828	1	2.0487495120162	0.38	NA	NA	NA	NA	NA	NA	NA
7	1	1	33	TCGA-LL-A5YN-01A-11D-A28B-09	47	62	0.186607142857143	0.373214285714286	BRCA	TCGA-LL-A5YN-01	TCGA-LL-A5YN-01A-11D-A28A-01	282	BRCA	0.502661920486774	11	8	19	-0.4176	-0.4176	0.43793810310053	0.24	3.57080804563808	0.5	NA	NA	NA	NA	NA	NA	NA
7	6	0	84	TCGA-LL-A5YM-01A-11D-A28B-09	36	34	0.409638554216867	0.819277108433735	BRCA	TCGA-LL-A5YM-01	TCGA-LL-A5YM-01A-11D-A28A-01	323	BRCA	0.735558755534705	16	4	20	-0.6615	-0.6615	0.77741793198422	0.7	1.80530126717523	0.7	NA	NA	NA	NA	NA	NA	NA
